company,year,country,production_kt,source
JFE Holdings,2014,Vietnam,5199.58356008802,gem_capacity_share
JFE Holdings,2015,Japan,24511.68634502993,gem_capacity_share
JFE Holdings,2015,Vietnam,5288.3136549700685,gem_capacity_share
JFE Holdings,2016,Japan,24922.956250147883,gem_capacity_share
JFE Holdings,2016,Vietnam,5377.043749852116,gem_capacity_share
JFE Holdings,2017,Japan,24840.702269124293,gem_capacity_share
JFE Holdings,2017,Vietnam,5359.297730875706,gem_capacity_share
JFE Holdings,2018,Japan,24676.194307077112,gem_capacity_share
JFE Holdings,2018,Vietnam,5323.805692922888,gem_capacity_share
JFE Holdings,2019,Japan,24676.194307077112,gem_capacity_share
JFE Holdings,2019,Vietnam,5323.805692922888,gem_capacity_share
JFE Holdings,2020,Japan,24676.194307077112,gem_capacity_share
JFE Holdings,2020,Vietnam,5323.805692922888,gem_capacity_share
JFE Holdings,2021,Japan,18721.006080969168,gem_capacity_share
JFE Holdings,2021,Vietnam,4038.9939190308305,gem_capacity_share
JFE Holdings,2022,Japan,22208.5748763694,gem_capacity_share
JFE Holdings,2022,Vietnam,4791.425123630599,gem_capacity_share
JFE Holdings,2023,Japan,21386.035066133496,gem_capacity_share
JFE Holdings,2023,Vietnam,4613.964933866502,gem_capacity_share
JFE Holdings,2024,Japan,19354.361734850816,gem_capacity_share
JFE Holdings,2024,Vietnam,4175.638265149185,gem_capacity_share
JSW Steel,2014,India,12400.0,gem_capacity_share
JSW Steel,2015,India,12400.0,gem_capacity_share
JSW Steel,2016,India,14900.0,gem_capacity_share
JSW Steel,2017,India,16100.000000000002,gem_capacity_share
JSW Steel,2018,India,15988.64097363083,gem_capacity_share
JSW Steel,2018,United States,811.3590263691683,gem_capacity_share
JSW Steel,2019,India,15512.788563701342,gem_capacity_share
JSW Steel,2019,United States,787.2114362986573,gem_capacity_share
JSW Steel,2020,India,15284.379406935186,gem_capacity_share
JSW Steel,2020,United States,775.620593064812,gem_capacity_share
JSW Steel,2021,India,14351.70868347339,gem_capacity_share
JSW Steel,2021,United States,728.2913165266106,gem_capacity_share
JSW Steel,2022,India,17301.99362503622,gem_capacity_share
JSW Steel,2022,United States,878.0063749637785,gem_capacity_share
JSW Steel,2023,India,22993.18844779291,gem_capacity_share
JSW Steel,2023,United States,1166.8115522070896,gem_capacity_share
JSW Steel,2024,India,25276.153846153844,gem_capacity_share
JSW Steel,2024,United States,1153.8461538461538,gem_capacity_share
Kobe Steel,2014,Japan,7300.0,gem_capacity_share
Kobe Steel,2015,Japan,7300.0,gem_capacity_share
Kobe Steel,2016,Japan,7300.0,gem_capacity_share
Kobe Steel,2017,Japan,7500.0,gem_capacity_share
Kobe Steel,2018,Japan,7600.0,gem_capacity_share
Kobe Steel,2019,Japan,7300.0,gem_capacity_share
Kobe Steel,2020,Japan,6600.0,gem_capacity_share
Kobe Steel,2021,Japan,7100.0,gem_capacity_share
Kobe Steel,2022,Japan,6900.0,gem_capacity_share
Kobe Steel,2023,Japan,6800.0,gem_capacity_share
Kobe Steel,2024,Japan,6650.0,gem_capacity_share
Liberty Steel,2021,Australia,1297.3411934552455,gem_capacity_share
Liberty Steel,2021,Czech Republic,1710.779595765159,gem_capacity_share
Liberty Steel,2021,Hungary,760.3464870067372,gem_capacity_share
Liberty Steel,2021,Poland,399.1819056785371,gem_capacity_share
Liberty Steel,2021,Romania,1425.6496631376324,gem_capacity_share
Liberty Steel,2021,United Kingdom,1530.1973051010589,gem_capacity_share
Liberty Steel,2021,United States,776.5038498556304,gem_capacity_share
Liberty Steel,2022,Australia,1036.230750721848,gem_capacity_share
Liberty Steel,2022,Czech Republic,1366.4581328200193,gem_capacity_share
Liberty Steel,2022,Hungary,607.3147256977863,gem_capacity_share
Liberty Steel,2022,Poland,318.8402309913378,gem_capacity_share
Liberty Steel,2022,Romania,1138.7151106833494,gem_capacity_share
Liberty Steel,2022,United Kingdom,1222.2208854667952,gem_capacity_share
Liberty Steel,2022,United States,620.2201636188643,gem_capacity_share
NLMK,2019,Russia,14817.66644693474,gem_capacity_share
NLMK,2019,United States,792.3335530652604,gem_capacity_share
NLMK,2020,Russia,14950.560316413974,gem_capacity_share
NLMK,2020,United States,799.439683586025,gem_capacity_share
NLMK,2021,Russia,16412.392880685562,gem_capacity_share
NLMK,2021,United States,877.6071193144364,gem_capacity_share
NLMK,2022,Russia,15187.870797626894,gem_capacity_share
NLMK,2022,United States,812.1292023731048,gem_capacity_share
NLMK,2023,Russia,13479.23533289387,gem_capacity_share
NLMK,2023,United States,720.7646671061306,gem_capacity_share
NLMK,2024,Russia,12909.69017798286,gem_capacity_share
NLMK,2024,United States,690.3098220171391,gem_capacity_share
Nippon Steel,2014,Brazil,1031.2849707912906,kampmann_scaled
Nippon Steel,2014,Finland,652.1134360063728,kampmann_scaled
Nippon Steel,2014,India,2903.3266064790228,kampmann_scaled
Nippon Steel,2014,Japan,40671.59596388741,kampmann_scaled
Nippon Steel,2014,Sweden,1141.6790228359002,kampmann_scaled
Nippon Steel,2015,Brazil,1029.0623738714817,kampmann_scaled
Nippon Steel,2015,Finland,650.708019118428,kampmann_scaled
Nippon Steel,2015,India,2897.0694370685073,kampmann_scaled
Nippon Steel,2015,Japan,40583.94166224111,kampmann_scaled
Nippon Steel,2015,Sweden,1139.2185077004779,kampmann_scaled
Nippon Steel,2016,Brazil,1026.839776951673,kampmann_scaled
Nippon Steel,2016,Finland,649.3026022304833,kampmann_scaled
Nippon Steel,2016,India,2890.812267657993,kampmann_scaled
Nippon Steel,2016,Japan,40496.287360594804,kampmann_scaled
Nippon Steel,2016,Sweden,1136.757992565056,kampmann_scaled
Nippon Steel,2017,Brazil,1053.5109399893786,kampmann_scaled
Nippon Steel,2017,Finland,666.1676048858204,kampmann_scaled
Nippon Steel,2017,India,2965.898300584174,kampmann_scaled
Nippon Steel,2017,Japan,41548.13898035051,kampmann_scaled
Nippon Steel,2017,Sweden,1166.2841741901223,kampmann_scaled
Nippon Steel,2018,Brazil,903.9301672862454,kampmann_scaled
Nippon Steel,2018,Finland,571.5830483271376,kampmann_scaled
Nippon Steel,2018,India,2544.7907992565056,kampmann_scaled
Nippon Steel,2018,Japan,35649.00447955391,kampmann_scaled
Nippon Steel,2018,Sweden,1000.6915055762082,kampmann_scaled
Nippon Steel,2019,Brazil,1149.0826075411578,kampmann_scaled
Nippon Steel,2019,Finland,726.6005310674457,kampmann_scaled
Nippon Steel,2019,India,3234.9565852363253,kampmann_scaled
Nippon Steel,2019,Japan,45317.273951141804,kampmann_scaled
Nippon Steel,2019,Sweden,1272.0863250132768,kampmann_scaled
Nippon Steel,2020,Brazil,837.03,kampmann_ald
Nippon Steel,2020,Finland,529.28,kampmann_ald
Nippon Steel,2020,India,2356.45,kampmann_ald
Nippon Steel,2020,Japan,33010.61,kampmann_ald
Nippon Steel,2020,Sweden,926.63,kampmann_ald
Nippon Steel,2021,Brazil,1021.23,kampmann_ald
Nippon Steel,2021,Finland,645.75,kampmann_ald
Nippon Steel,2021,India,2875.01,kampmann_ald
Nippon Steel,2021,Japan,38777.47,kampmann_ald
Nippon Steel,2021,Sweden,1130.54,kampmann_ald
Nippon Steel,2022,Brazil,931.15,kampmann_ald
Nippon Steel,2022,Finland,588.8,kampmann_ald
Nippon Steel,2022,India,2621.43,kampmann_ald
Nippon Steel,2022,Japan,32626.59,kampmann_ald
Nippon Steel,2022,Sweden,1030.82,kampmann_ald
Nippon Steel,2022,Thailand,1331.2,kampmann_ald
Nippon Steel,2023,Brazil,1013.32,kampmann_ald
Nippon Steel,2023,Finland,640.75,kampmann_ald
Nippon Steel,2023,India,2852.75,kampmann_ald
Nippon Steel,2023,Japan,36025.56,kampmann_ald
Nippon Steel,2023,Sweden,1121.78,kampmann_ald
Nippon Steel,2023,Thailand,1448.66,kampmann_ald
Nippon Steel,2023,United States,557.18,kampmann_ald
Nippon Steel,2024,Brazil,950.68,kampmann_ald
Nippon Steel,2024,Finland,601.15,kampmann_ald
Nippon Steel,2024,India,2676.41,kampmann_ald
Nippon Steel,2024,Japan,33798.75,kampmann_ald
Nippon Steel,2024,Sweden,1052.44,kampmann_ald
Nippon Steel,2024,Thailand,1359.11,kampmann_ald
Nippon Steel,2024,United States,522.74,kampmann_ald
Nucor,2014,United States,19400.0,gem_capacity_share
Nucor,2015,United States,20700.0,gem_capacity_share
Nucor,2016,United States,22000.0,gem_capacity_share
Nucor,2017,United States,23700.0,gem_capacity_share
Nucor,2018,United States,25400.0,gem_capacity_share
Nucor,2019,United States,25100.0,gem_capacity_share
Nucor,2020,United States,19500.0,gem_capacity_share
Nucor,2021,United States,27000.0,gem_capacity_share
Nucor,2022,United States,22200.0,gem_capacity_share
Nucor,2023,United States,21500.0,gem_capacity_share
Nucor,2024,United States,20660.0,gem_capacity_share
POSCO Holdings,2014,China,882.7763546798028,kampmann_scaled
POSCO Holdings,2014,Indonesia,1618.197044334975,kampmann_scaled
POSCO Holdings,2014,South Korea,37254.77044334974,kampmann_scaled
POSCO Holdings,2014,Vietnam,536.871724137931,kampmann_scaled
POSCO Holdings,2015,China,874.448275862069,kampmann_scaled
POSCO Holdings,2015,Indonesia,1602.9310344827588,kampmann_scaled
POSCO Holdings,2015,South Korea,36903.31034482759,kampmann_scaled
POSCO Holdings,2015,Vietnam,531.8068965517242,kampmann_scaled
POSCO Holdings,2016,China,866.120197044335,kampmann_scaled
POSCO Holdings,2016,Indonesia,1587.665024630542,kampmann_scaled
POSCO Holdings,2016,South Korea,36551.85024630542,kampmann_scaled
POSCO Holdings,2016,Vietnam,526.7420689655173,kampmann_scaled
POSCO Holdings,2017,China,878.6123152709358,kampmann_scaled
POSCO Holdings,2017,Indonesia,1610.5640394088668,kampmann_scaled
POSCO Holdings,2017,South Korea,37079.04039408867,kampmann_scaled
POSCO Holdings,2017,Vietnam,534.3393103448276,kampmann_scaled
POSCO Holdings,2018,China,893.1864532019703,kampmann_scaled
POSCO Holdings,2018,Indonesia,1637.2795566502461,kampmann_scaled
POSCO Holdings,2018,South Korea,37694.09556650245,kampmann_scaled
POSCO Holdings,2018,Vietnam,543.2027586206897,kampmann_scaled
POSCO Holdings,2019,China,897.3504926108374,kampmann_scaled
POSCO Holdings,2019,Indonesia,1644.9125615763546,kampmann_scaled
POSCO Holdings,2019,South Korea,37869.82561576354,kampmann_scaled
POSCO Holdings,2019,Vietnam,545.7351724137932,kampmann_scaled
POSCO Holdings,2020,China,845.3,kampmann_ald
POSCO Holdings,2020,Indonesia,1549.5,kampmann_ald
POSCO Holdings,2020,South Korea,35673.2,kampmann_ald
POSCO Holdings,2020,Vietnam,514.08,kampmann_ald
POSCO Holdings,2021,China,845.3,kampmann_ald
POSCO Holdings,2021,Indonesia,1567.5,kampmann_ald
POSCO Holdings,2021,South Korea,38016.4,kampmann_ald
POSCO Holdings,2021,Vietnam,534.99,kampmann_ald
POSCO Holdings,2022,China,936.51,kampmann_ald
POSCO Holdings,2022,Indonesia,1515.0,kampmann_ald
POSCO Holdings,2022,South Korea,33976.4,kampmann_ald
POSCO Holdings,2022,Vietnam,368.22,kampmann_ald
POSCO Holdings,2023,China,865.44,kampmann_ald
POSCO Holdings,2023,Indonesia,1380.61,kampmann_ald
POSCO Holdings,2023,South Korea,37184.54,kampmann_ald
POSCO Holdings,2023,Vietnam,469.41,kampmann_ald
POSCO Holdings,2024,China,873.14,kampmann_ald
POSCO Holdings,2024,Indonesia,1503.15,kampmann_ald
POSCO Holdings,2024,South Korea,36212.64,kampmann_ald
POSCO Holdings,2024,Vietnam,471.67,kampmann_ald
SAIL,2019,India,16180.0,gem_capacity_share
SAIL,2020,India,14970.0,gem_capacity_share
SAIL,2021,India,17330.0,gem_capacity_share
SAIL,2022,India,17930.0,gem_capacity_share
SAIL,2023,India,19200.0,gem_capacity_share
SAIL,2024,India,19100.0,gem_capacity_share
SSAB,2014,Finland,2424.7235567352354,kampmann_scaled
SSAB,2014,Sweden,3543.8191108161914,kampmann_scaled
SSAB,2014,United States,2331.4573324485737,kampmann_scaled
SSAB,2015,Finland,2424.7235567352354,kampmann_scaled
SSAB,2015,Sweden,3543.8191108161914,kampmann_scaled
SSAB,2015,United States,2331.4573324485737,kampmann_scaled
SSAB,2016,Finland,2424.7235567352354,kampmann_scaled
SSAB,2016,Sweden,3543.8191108161914,kampmann_scaled
SSAB,2016,United States,2331.4573324485737,kampmann_scaled
SSAB,2017,Finland,2512.3641672196413,kampmann_scaled
SSAB,2017,Sweden,3671.9089581950893,kampmann_scaled
SSAB,2017,United States,2415.726874585269,kampmann_scaled
SSAB,2018,Finland,2512.3641672196413,kampmann_scaled
SSAB,2018,Sweden,3671.9089581950893,kampmann_scaled
SSAB,2018,United States,2415.726874585269,kampmann_scaled
SSAB,2019,Finland,2395.5100199071,kampmann_scaled
SSAB,2019,Sweden,3501.122495023225,kampmann_scaled
SSAB,2019,United States,2303.367485069675,kampmann_scaled
SSAB,2020,Finland,2201.24,kampmann_ald
SSAB,2020,Sweden,3217.19,kampmann_ald
SSAB,2020,United States,2116.57,kampmann_ald
SSAB,2021,Finland,2389.37,kampmann_ald
SSAB,2021,Sweden,3492.16,kampmann_ald
SSAB,2021,United States,2297.47,kampmann_ald
SSAB,2022,Finland,2130.54,kampmann_ald
SSAB,2022,Sweden,3113.87,kampmann_ald
SSAB,2022,United States,2048.6,kampmann_ald
SSAB,2023,Finland,2272.22,kampmann_ald
SSAB,2023,Sweden,3320.94,kampmann_ald
SSAB,2023,United States,2184.83,kampmann_ald
SSAB,2024,Finland,2248.34,kampmann_ald
SSAB,2024,Sweden,3286.04,kampmann_ald
SSAB,2024,United States,2161.87,kampmann_ald
Salzgitter,2020,Germany,4000.0,gem_capacity_share
Salzgitter,2021,Germany,4300.0,gem_capacity_share
Salzgitter,2023,Germany,5710.0,gem_capacity_share
Salzgitter,2024,Germany,6390.0,gem_capacity_share
Severstal,2014,Russia,11099.999999999998,kampmann_scaled
Severstal,2015,Russia,11300.0,kampmann_scaled
Severstal,2016,Russia,11500.0,kampmann_scaled
Severstal,2017,Russia,11699.999999999998,kampmann_scaled
Severstal,2018,Russia,11999.999999999998,kampmann_scaled
Severstal,2019,Russia,11899.999999999998,kampmann_scaled
Severstal,2020,Russia,11300.0,kampmann_ald
Severstal,2021,Russia,11600.0,kampmann_ald
Severstal,2022,Russia,10700.0,kampmann_ald
Severstal,2023,Russia,10692.0,kampmann_ald
Severstal,2024,Russia,11073.0,kampmann_ald
Steel Dynamics,2020,United States,9260.0,gem_capacity_share
Steel Dynamics,2021,United States,9840.0,gem_capacity_share
Steel Dynamics,2022,United States,9730.0,gem_capacity_share
Steel Dynamics,2023,United States,9800.0,gem_capacity_share
Steel Dynamics,2024,United States,10200.0,gem_capacity_share
Tata Steel,2014,India,12407.35290819902,kampmann_scaled
Tata Steel,2014,Netherlands,4328.145199719692,kampmann_scaled
Tata Steel,2014,Thailand,779.0669936930624,kampmann_scaled
Tata Steel,2014,United Kingdom,2885.4348983882273,kampmann_scaled
Tata Steel,2015,India,13198.017554309741,kampmann_scaled
Tata Steel,2015,Netherlands,4603.958374211633,kampmann_scaled
Tata Steel,2015,Thailand,828.713419761738,kampmann_scaled
Tata Steel,2015,United Kingdom,3069.3106517168885,kampmann_scaled
Tata Steel,2016,India,13988.682200420464,kampmann_scaled
Tata Steel,2016,Netherlands,4879.771548703574,kampmann_scaled
Tata Steel,2016,Thailand,878.3598458304135,kampmann_scaled
Tata Steel,2016,United Kingdom,3253.18640504555,kampmann_scaled
Tata Steel,2017,India,13198.017554309741,kampmann_scaled
Tata Steel,2017,Netherlands,4603.958374211633,kampmann_scaled
Tata Steel,2017,Thailand,828.713419761738,kampmann_scaled
Tata Steel,2017,United Kingdom,3069.3106517168885,kampmann_scaled
Tata Steel,2018,India,13988.682200420464,kampmann_scaled
Tata Steel,2018,Netherlands,4879.771548703574,kampmann_scaled
Tata Steel,2018,Thailand,878.3598458304135,kampmann_scaled
Tata Steel,2018,United Kingdom,3253.18640504555,kampmann_scaled
Tata Steel,2019,India,16786.41864050456,kampmann_scaled
Tata Steel,2019,Netherlands,5855.725858444289,kampmann_scaled
Tata Steel,2019,Thailand,1054.0318149964962,kampmann_scaled
Tata Steel,2019,United Kingdom,3903.8236860546604,kampmann_scaled
Tata Steel,2020,India,17358.13,kampmann_ald
Tata Steel,2020,Netherlands,6055.16,kampmann_ald
Tata Steel,2020,Thailand,1089.93,kampmann_ald
Tata Steel,2020,United Kingdom,4036.78,kampmann_ald
Tata Steel,2021,India,18872.56,kampmann_ald
Tata Steel,2021,Netherlands,6583.45,kampmann_ald
Tata Steel,2021,Thailand,1185.02,kampmann_ald
Tata Steel,2021,United Kingdom,4388.97,kampmann_ald
Tata Steel,2022,India,18641.44,kampmann_ald
Tata Steel,2022,Netherlands,6502.83,kampmann_ald
Tata Steel,2022,Thailand,1170.51,kampmann_ald
Tata Steel,2022,United Kingdom,4335.22,kampmann_ald
Tata Steel,2023,India,18541.95,kampmann_ald
Tata Steel,2023,Netherlands,6172.23,kampmann_ald
Tata Steel,2023,Thailand,1111.0,kampmann_ald
Tata Steel,2023,United Kingdom,4114.82,kampmann_ald
Tata Steel,2024,India,23230.1,kampmann_ald
Tata Steel,2024,Netherlands,6328.42,kampmann_ald
Tata Steel,2024,Thailand,1139.12,kampmann_ald
Tata Steel,2024,United Kingdom,4218.95,kampmann_ald
Ternium,2019,Argentina,2650.131532499425,gem_capacity_share
Ternium,2019,Brazil,3936.213644386463,gem_capacity_share
Ternium,2019,Mexico,3277.6548231141123,gem_capacity_share
Ternium,2020,Argentina,3371.771161077431,gem_capacity_share
Ternium,2020,Brazil,5008.057708541171,gem_capacity_share
Ternium,2020,Mexico,4170.171130381398,gem_capacity_share
Ternium,2021,Argentina,4005.82533957486,gem_capacity_share
Ternium,2021,Brazil,5949.811986800706,gem_capacity_share
Ternium,2021,Mexico,4954.362673624434,gem_capacity_share
Ternium,2022,Argentina,3992.391988335508,gem_capacity_share
Ternium,2022,Brazil,5929.85956565114,gem_capacity_share
Ternium,2022,Mexico,4937.748446013353,gem_capacity_share
Ternium,2023,Argentina,3981.645307344026,gem_capacity_share
Ternium,2023,Brazil,5913.897628731486,gem_capacity_share
Ternium,2023,Mexico,4924.457063924488,gem_capacity_share
Ternium,2024,Argentina,3839.2517842068914,gem_capacity_share
Ternium,2024,Brazil,5702.401964546082,gem_capacity_share
Ternium,2024,Mexico,4748.346251247026,gem_capacity_share
ThyssenKrupp,2014,Germany,16870.67,kampmann_scaled
ThyssenKrupp,2014,Italy,229.33,kampmann_scaled
ThyssenKrupp,2015,Germany,16772.01111111111,kampmann_scaled
ThyssenKrupp,2015,Italy,227.9888888888889,kampmann_scaled
ThyssenKrupp,2016,Germany,16673.35222222222,kampmann_scaled
ThyssenKrupp,2016,Italy,226.64777777777778,kampmann_scaled
ThyssenKrupp,2017,Germany,12924.314444444442,kampmann_scaled
ThyssenKrupp,2017,Italy,175.68555555555554,kampmann_scaled
ThyssenKrupp,2018,Germany,12726.996666666666,kampmann_scaled
ThyssenKrupp,2018,Italy,173.00333333333333,kampmann_scaled
ThyssenKrupp,2019,Germany,11247.113333333333,kampmann_scaled
ThyssenKrupp,2019,Italy,152.88666666666668,kampmann_scaled
ThyssenKrupp,2020,Germany,9767.23,kampmann_ald
ThyssenKrupp,2020,Italy,132.77,kampmann_ald
ThyssenKrupp,2021,Germany,10852.47,kampmann_ald
ThyssenKrupp,2021,Italy,147.53,kampmann_ald
ThyssenKrupp,2022,Germany,10852.47,kampmann_ald
ThyssenKrupp,2022,Italy,147.53,kampmann_ald
ThyssenKrupp,2023,Germany,10211.19,kampmann_ald
ThyssenKrupp,2023,Italy,138.81,kampmann_ald
ThyssenKrupp,2024,Germany,10420.84,kampmann_ald
ThyssenKrupp,2024,Italy,141.66,kampmann_ald
US Steel,2014,Syria,1306.6666666666667,gem_capacity_share
US Steel,2014,United States,16193.333333333334,gem_capacity_share
US Steel,2015,Syria,1291.7333333333333,gem_capacity_share
US Steel,2015,United States,16008.266666666666,gem_capacity_share
US Steel,2016,Syria,887.2921039883739,gem_capacity_share
US Steel,2016,United States,14812.707896011625,gem_capacity_share
US Steel,2017,Syria,892.9436460519942,gem_capacity_share
US Steel,2017,United States,14907.056353948006,gem_capacity_share
US Steel,2018,Syria,983.3683190699177,gem_capacity_share
US Steel,2018,United States,16416.63168093008,gem_capacity_share
US Steel,2019,Syria,949.4590666881963,gem_capacity_share
US Steel,2019,United States,15850.540933311804,gem_capacity_share
US Steel,2020,Syria,631.7306233884423,gem_capacity_share
US Steel,2020,United States,11268.269376611557,gem_capacity_share
US Steel,2021,Syria,812.2250872137115,gem_capacity_share
US Steel,2021,United States,14487.774912786288,gem_capacity_share
US Steel,2022,Syria,790.9904444107386,gem_capacity_share
US Steel,2022,United States,14109.00955558926,gem_capacity_share
US Steel,2023,Syria,785.6817837099954,gem_capacity_share
US Steel,2023,United States,14014.318216290003,gem_capacity_share
voestalpine,2014,Austria,7800.0,gem_capacity_share
voestalpine,2015,Austria,7800.0,gem_capacity_share
voestalpine,2016,Austria,7800.0,gem_capacity_share
voestalpine,2017,Austria,8000.0,gem_capacity_share
voestalpine,2018,Austria,8100.0,gem_capacity_share
voestalpine,2019,Austria,7400.0,gem_capacity_share
voestalpine,2020,Austria,6400.0,gem_capacity_share
voestalpine,2021,Austria,7000.0,gem_capacity_share
voestalpine,2022,Austria,6800.0,gem_capacity_share
voestalpine,2023,Austria,6500.0,gem_capacity_share
voestalpine,2024,Austria,6500.0,gem_capacity_share
